50000000.0,1,-36.12277244991735
49950000.0,1,-29.31562019101972
49000000.0,2,-21.353843309191788
49500000.0,2,-24.37940301761502
49900000.0,5,-21.053173024565414
49950000.0,4,-26.903116848622837
49950000.0,3,-72.13489223411844
49950000.0,2,-71.79923965574717
49950000.0,5,-25.89418114704815
